Q Id,Doc Id
167,en.3.343.245.2010.1.13
167,en.3.381.218.2007.7.20
167,en.15.74.333.2008.7.3
167,en.3.401.409.2007.10.28
167,en.15.161.320.2010.1.21
167,en.15.115.47.2009.2.26
167,en.15.239.315.2008.2.3
167,en.15.94.71.2008.11.8
167,en.15.239.270.2008.2.3
167,en.15.239.192.2008.2.4
167,en.15.96.180.2008.11.19
167,en.15.239.98.2008.2.4
167,en.15.71.50.2008.6.15
167,en.15.66.26.2008.5.11
167,en.15.96.284.2008.11.20
167,en.15.66.417.2008.5.13
167,en.3.347.297.2010.2.2
167,en.15.239.88.2008.2.1
168,en.15.125.222.2009.5.18
168,en.15.125.414.2009.5.18
168,en.15.125.281.2009.5.19
168,en.15.125.384.2009.5.17
168,en.15.125.441.2009.5.18
168,en.15.124.391.2009.5.14
168,en.15.125.162.2009.5.21
168,en.2.263.134.2009.5.23
168,en.2.263.371.2009.5.22
168,en.15.212.52.2007.10.7
168,en.15.212.390.2007.10.5
168,en.15.125.283.2009.5.21
168,en.2.264.204.2009.5.27
168,en.3.395.401.2007.10.2
168,en.2.277.145.2009.8.16
168,en.2.277.405.2009.8.16
168,en.2.270.457.2009.7.3
168,en.15.139.75.2009.8.11
168,en.2.264.483.2009.5.27
168,en.2.268.109.2009.6.19
169,en.15.95.229.2008.11.13
169,en.13.1.100.2009.5.31
169,en.13.1.103.2009.5.31
169,en.13.1.106.2009.6.1
169,en.13.1.11.2009.6.2
169,en.13.1.110.2009.5.31
169,en.13.1.113.2009.6.1
169,en.13.1.114.2009.5.31
169,en.13.1.115.2009.6.1
169,en.13.1.117.2009.6.1
169,en.13.1.119.2009.6.1
169,en.13.1.12.2009.5.30
169,en.13.1.121.2009.6.1
169,en.13.1.123.2009.6.1
169,en.13.1.124.2009.5.31
169,en.13.1.125.2009.6.1
169,en.13.1.126.2009.6.2
169,en.13.1.129.2009.6.1
169,en.13.1.130.2009.6.2
169,en.13.1.132.2009.5.31
170,en.15.136.110.2009.7.20
170,en.2.317.87.2010.5.27
170,en.3.326.195.2009.9.7
170,en.15.74.88.2008.7.2
170,en.3.349.172.2010.2.15
170,en.15.81.193.2008.8.25
170,en.3.326.144.2009.9.7
170,en.15.236.13.2008.1.20
170,en.15.247.102.2008.3.4
170,en.15.118.88.2009.4.9
170,en.3.332.78.2009.10.16
170,en.15.83.422.2008.9.10
170,en.15.63.178.2008.4.23
170,en.15.156.200.2009.12.13
170,en.2.280.360.2009.9.8
170,en.15.67.124.2008.5.19
170,en.2.280.293.2009.9.8
170,en.3.405.319.2007.11.17
170,en.3.356.229.2010.3.30
170,en.15.115.406.2009.2.26
171,en.2.260.389.2009.5.1
171,en.3.383.38.2007.8.2
171,en.15.68.243.2008.5.26
171,en.15.101.424.2008.12.17
171,en.2.271.375.2009.7.9
171,en.13.8.20.2009.7.13
171,en.13.8.381.2009.7.13
171,en.3.410.454.2007.12.9
171,en.2.291.8.2009.11.28
171,en.15.123.175.2009.5.6
171,en.15.75.229.2008.7.10
171,en.15.186.189.2007.5.28
171,en.15.186.453.2007.5.28
171,en.3.379.198.2007.7.11
171,en.15.102.113.2008.12.27
171,en.15.89.215.2008.10.13
171,en.3.376.493.2007.6.26
171,en.15.110.2.2009.3.24
171,en.15.243.14.2008.2.17
171,en.15.181.25.2010.5.15
172,en.3.408.338.2007.11.29
172,en.3.343.403.2010.1.12
172,en.15.136.110.2009.7.20
172,en.2.270.112.2009.7.5
172,en.3.343.374.2010.1.13
172,en.13.55.498.2010.5.20
172,en.15.136.30.2009.7.21
172,en.15.75.97.2008.7.12
172,en.3.361.11.2010.4.30
172,en.15.156.200.2009.12.13
172,en.15.119.167.2009.4.15
172,en.15.160.472.2010.1.16
172,en.15.89.265.2008.10.14
172,en.13.31.229.2010.1.2
172,en.13.27.207.2009.11.20
172,en.15.102.129.2008.12.25
172,en.15.88.482.2008.10.9
172,en.15.201.469.2007.8.9
172,en.15.162.379.2010.1.25
172,en.15.89.63.2008.10.13
173,en.15.108.361.2009.2.4
173,en.15.81.463.2008.8.24
173,en.15.86.476.2008.9.24
173,en.15.76.95.2008.7.19
173,en.15.81.455.2008.8.25
173,en.15.236.221.2008.1.23
173,en.15.63.155.2008.4.23
173,en.15.79.356.2008.8.8
173,en.15.80.202.2008.8.18
173,en.15.79.489.2008.8.14
173,en.15.76.371.2008.7.20
173,en.3.412.269.2007.12.19
173,en.15.78.208.2008.8.3
173,en.15.81.134.2008.8.24
173,en.15.81.339.2008.8.22
173,en.15.78.159.2008.8.6
173,en.15.81.108.2008.8.25
173,en.15.86.387.2008.9.28
173,en.15.147.218.1970.1.1
173,en.15.78.19.2008.8.6
174,en.3.343.304.2010.1.13
174,en.2.317.87.2010.5.27
174,en.15.172.327.2010.3.26
174,en.2.298.285.2010.1.28
174,en.15.136.375.2009.7.25
174,en.15.161.224.2010.1.21
174,en.15.161.466.2010.1.21
174,en.15.135.278.2009.7.18
174,en.15.101.189.2008.12.17
174,en.15.161.307.2010.1.20
174,en.15.107.445.2009.1.28
174,en.3.326.151.2009.9.2
174,en.15.87.147.2008.10.1
174,en.3.353.353.2010.3.15
174,en.2.279.343.2009.9.1
174,en.15.84.351.2008.9.15
174,en.15.151.176.2009.11.4
174,en.15.107.244.2009.1.29
174,en.3.383.416.2007.8.1
174,en.3.332.485.2009.10.17
175,en.3.354.61.2010.3.18
175,en.2.271.375.2009.7.9
175,en.15.156.69.2009.12.17
175,en.13.55.180.2010.5.22
175,en.15.160.330.2010.1.14
175,en.15.102.407.2008.12.28
175,en.3.326.151.2009.9.2
175,en.15.135.81.2009.7.16
175,en.3.329.125.2009.9.22
175,en.15.136.315.2009.7.24
175,en.15.140.454.2009.8.22
175,en.2.277.478.2009.8.19
175,en.15.244.446.2008.2.21
175,en.15.167.145.2010.2.25
175,en.15.104.451.2009.1.6
175,en.15.91.50.2008.10.24
175,en.15.162.228.1970.1.1
175,en.3.417.38.2008.1.11
175,en.3.376.223.2007.6.24
175,en.3.366.148.2010.5.26
